source,keyword,date,product,reason,classification,status,country,recalling_firm
FDA,seafood,20160318,"Refrigerated, ready-to-eat marinated apples packaged in 15 Lb. bulk white plastic bucket labeled in part ***204022**MARINATED APPLES BY LB***","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20120716,"Meiko Foods Co. Inc. Cooked Cuttlefish Ball, 2-10 lb bags . Product labeling reads in part:"" MEIKO***Muc Vien [Vietnamese] ***MEIKO FOODS CO. INC South El Monte, CA***"".    The product is packaged in ",The firm is recalling the seafood balls products because the products were cooked without HACCP plans to control for known hazards.,Class II,Terminated,USA,Meiko Food Company Inc
FDA,seafood,20151009,"Canned Smoked Peppered Chinook Salmon with paper label reading in part:  ***SKIPANON BRAND SEAFOOD Peppered SMOKED CHINOOK SALMON Ingredients:  Salmon, Sea Salt, Brown Sugar, Cracked Peppercorns, Natu","All cans and pouches of Skipanon Brand seafood, including smoked peppered salmon products are being recalled due to lack of documentation and possible under-processed product.  Under-processed seafood could lead to contamination with Clostridium botulinum.",Class II,Terminated,USA,Skipanon Brand Seafoods LLC
FDA,seafood,20160204,"Refrigerated, fresh, Panko breaded cod fillet packed in blue foam tray with plastic overwrap. Label reading:  Giant Eagle Japanese Breaded Cod Fillet various weights.  Distributed by: Giant Eagle, Inc","All lot codes up to and including February 8, 2016 of Giant Eagle brand Japanese Breaded Cod Fillets, prepared and sold from the Seafood department inside Giant Eagle and Market District supermarkets through February 4, 2016 have been voluntarily recalled by Giant Eagle due to an undeclared soy alle",Class I,Terminated,USA,"Giant Eagle, Inc."
FDA,seafood,20170607,"Code:  425FS; Keep Frozen;   Gourmet Salmon Burgers; Net Wt. 6.40 lbs, 24-4.25 OZ patties; Wick's Kitchens, Trainer, PA 19061;     Lot # GSB030217, Sell By 9/2/18;    Lot # GSB031017, Sell By 9/10/18;","The firm's breaded seafood products were breaded using an ingredient, which was recalled due to undeclared milk.",Class II,Terminated,USA,Wicks
FDA,seafood,20150826,The Great Gourmet 10/3 oz. Coconut seafood crab cake.,"The firm is missing important labeling information for three of its products (The Great Gourmet 10/3 oz. Coconut seafood crab cake, The Great Gourmet 11/3 oz. Eastern Shore crab and shrimp cake and The Great Gourmet 32/1 oz. Cheesy Crab & Bacon Bites). The firms product labels do not list wheat in",Class II,Terminated,USA,The Great Gourmet Inc
FDA,seafood,20171019,"Ready. Chef. Go! Shrimp  16/20 count UPC 234361;  26/30 count UPC 234362;  41/50 count UPC 234363     Items are made in store with generated scale label; sold as single, packaged items from refrigerat",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20190925,Tuna Poke CO AAA 2cm 10 lb case  Tuna Poke COAAA  1.5cm 10 lb case,Mical Seafood Inc received complaints from four of its customers reporting cases of scombroid food poisoning potentially associated with the firm's tuna products.  The recall was expanded on 10/07/2019 to cover all lots of tuna products supplied by Truong Phu Xanh Co. Ltd with Packer Production Date,Class II,Terminated,USA,MICAL SEAFOOD
FDA,seafood,20151028,"Labeled ""CSFISHERY COMMUNITY SUPPORTED FISHERY Wild Albacore Tuna, 64 oz.., Ingredients:  Oregon Albacore Tuna, Sea Salt""    Label is black ink on an off white label.    No UPC",This voluntary recall was initiated after the manufacturing firm notified the recalling firm that products were possibly under- processed. Under-processed seafood could lead to contamination with Clostridium botulinum.,Class II,Terminated,USA,"CSFPDX, LLC"
FDA,seafood,20190521,"Wegman's Neptune Salad 1 lb containers,  UPC Begins with 2010883100000,  Model/catalog # 13081",Wegman's seafood salad was mislabeled using old labels that do not declare the milk allergen.,Class I,Terminated,USA,"Wegmans Food Markets, Inc."
FDA,seafood,20120716,"Meiko Foods Co. Inc. Tempura, 12 oz. Product labeling reads in part:"" MEIKO***TEMPURA ***MEIKO FOODS CO. INC South El Monte, CA***"".    The product is packaged in a plastic box liner with a knot tied ",The firm is recalling the seafood balls products because the products were cooked without HACCP plans to control for known hazards.,Class II,Terminated,USA,Meiko Food Company Inc
FDA,seafood,20150826,The Great Gourmet 11/3 oz. Eastern Shore crab and shrimp cake,"The firm is missing important labeling information for three of its products (The Great Gourmet 10/3 oz. Coconut seafood crab cake, The Great Gourmet 11/3 oz. Eastern Shore crab and shrimp cake and The Great Gourmet 32/1 oz. Cheesy Crab & Bacon Bites). The firms product labels do not list wheat in t",Class II,Terminated,USA,The Great Gourmet Inc
FDA,seafood,20171019,"Ready. Chef. Go! Kingclip Fillet  UPC  239670    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or from mobil",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20171019,"Ready. Chef. Go! Trout Fillet;  UPC 234929    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or from mobile r",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20171019,"Ready. Chef. Go! Ocean Perch Fillet;  UPC 233009    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or from mo",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20190925,Tuna Saku AAA 8-12oz 10lb case  Tuna Saku AAA 12-14oz 10lb case  Tuna Saku AAA 16-20oz 10lb case,Mical Seafood Inc received complaints from four of its customers reporting cases of scombroid food poisoning potentially associated with the firm's tuna products.  The recall was expanded on 10/07/2019 to cover all lots of tuna products supplied by Truong Phu Xanh Co. Ltd with Packer Production Date,Class II,Terminated,USA,MICAL SEAFOOD
FDA,seafood,20160318,"Refrigerated, Ready to Eat Pickles Half Sour packaged in 18 Lb. bulk white plastic bucket labeled in part ***204062**PICKLES HALF SOUR BY LB***","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20171019,"Ready. Chef. Go! Atlantic Salmon Fillet;  UPC 231727    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or fro",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20130111,Ocean Harbor  Jalapeno Krab Spread  Net Wt 5 lbs (2.27kg) UPC: 0 32345-77715 6   Dist by Roundy's Inc.,"Dawn's Foods, inc. is conducting a voluntary recall of certain seafood products packaged in 5# and 10 oz. containers.  This is being done with the abundance of cation due to the fact that we cannot exclude the possibility that the affected sizes may be a viable environment for pathogen growth.",Class II,Terminated,USA,"Dawn's Foods, Inc."
FDA,seafood,20120727,"Gills Onions were used in this product.     The Thousand Island Potato Salad is sold at the chef's case, self serve counter, or packaged.It is also sold as ""Family Sized Savings Thousand Island Potato","Whole Foods Market in Florida recalled certain fresh food items sold in the prepared foods department and one item in the seafood department as they could of been made using raw yellow onions processed by Gill Onions, LLC. Gill Onions, LLC initiated a recall on their product due to possible Listeria",Class I,Terminated,USA,Ron Stockman Whole Foods
FDA,seafood,20151009,"Canned Sockeye Salmon with paper label reading in part:  ***SKIPANON BRAND SEAFOOD SOCKEYE SALMON***INGREDIENTS:  Sockeye Salmon, Sea Salt.  NET WT. 6 OZ. (170g)***""     UPC:  58071 00120  Code beginn","All cans and pouches of Skipanon Brand seafood, including salmon products are being recalled due to lack of documentation and possible under-processed product.  Under-processed seafood could lead to contamination with Clostridium botulinum.",Class II,Terminated,USA,Skipanon Brand Seafoods LLC
FDA,seafood,20160316,"Hot smoked Atlantic Ocean Perch, vacuumed package, one fish per package.  Manufactured by North Fish USA, Pembroke Pines, FL 33009","The Florida Department of Agriculture and Consumer Services, during the last inspection, found that the hot and cold smoked, vacuum packaged seafood were not produced under an adequate HACCP plan and held in unsanitary conditions.  The Florida Department of Agriculture and Consumer Services requeste",Class II,Terminated,USA,North Fish Usa
FDA,seafood,20160316,"Hot smoked Mackerel, vacuum packaged, one fish per package.  Manufactured by North Fish USA, Pembroke Pines, FL 33009","The Florida Department of Agriculture and Consumer Services, during the last inspection, found that the hot and cold smoked, vacuum packaged seafood were not produced under an adequate HACCP plan and held in unsanitary conditions.  The Florida Department of Agriculture and Consumer Services requeste",Class II,Terminated,USA,North Fish Usa
FDA,seafood,20160318,"Refrigerated, Ready to Eat Herring in Brine with no brand name as packaged bulk in a   plastic bucket labeled in part ***204883**HERRING DUNAYSKAYA BY PC***","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20120612,"Lobster Bisque  3107  Net Weight 4-4 LBS.  Keep Refrigerated  Packed By Winter Garden Quality Foods, Inc.  304 Commerce St.,  New Oxford, PA  17350",Possible processing temperature issue that occurred during the production of Seafood Soups,Class II,Terminated,USA,Winter Gardens Quality Foods Inc
FDA,seafood,20171019,"Ready. Chef. Go! Steelhead Trout Fillet  UPC  234702    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or fro",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20140425,"Raw, frozen, vacuum-packaged salmon (portions, fillets, and whole fish, various sizes).","T. H. Seafood, Inc., is recalling raw, frozen, vacuum packed salmon due to labeling instructions that do not direct the consumer to ""Keep Frozen-Thaw Under Refrigeration"" to control  the hazard of Clostridium botulinum.",Class II,Terminated,USA,T.H. Seafood Inc.
FDA,seafood,20160316,"Cold smoked Mackerel, vacuum packaged, one fish per package.  Manufactured by North Fish USA, Pembroke Pines, FL 33009","The Florida Department of Agriculture and Consumer Services, during the last inspection, found that the hot and cold smoked, vacuum packaged seafood were not produced under an adequate HACCP plan and held in unsanitary conditions.  The Florida Department of Agriculture and Consumer Services requeste",Class II,Terminated,USA,North Fish Usa
FDA,seafood,20160316,"Sliced cold smoked Escolar, 8 oz and 1 lb, vacuum packaged.  Manufactured by North Fish USA, Pembroke Pines, FL 33009","The Florida Department of Agriculture and Consumer Services, during the last inspection, found that the hot and cold smoked, vacuum packaged seafood were not produced under an adequate HACCP plan and held in unsanitary conditions.  The Florida Department of Agriculture and Consumer Services requeste",Class II,Terminated,USA,North Fish Usa
FDA,seafood,20130429,"Low salt, vacuum packaged, Hot Smoked King Nova Salmon.     The following is information on the individual products for Alaska King Seafoods brand:  All AKS stands for Alaska King Seafoods product lab","Jensen's Old Fashioned Smokehouse, Inc. is recalling ALL low salt, vacuum packaged, smoked salmon/seafood products that are not labeled ""KEEP FROZEN"".  The recall does NOT include Salmon Candy or any products bearing the Jensen's Smokehouse brand.",Class II,Terminated,USA,Jensens Old Fashioned Smokehouse Inc
FDA,seafood,20120716,"Meiko Foods Co. Inc. Pollock Fish Balls , 2-10 lb bags. Product labeling reads in part:"" MEIKO***POLLOCK FISH BALL S***MEIKO FOODS CO. INC South El Monte, CA***"".    The product is packaged in a plast",The firm is recalling the seafood balls products because the products were cooked without HACCP plans to control for known hazards.,Class II,Terminated,USA,Meiko Food Company Inc
FDA,seafood,20171019,"Ready. Chef. Go! Catfish Fillet  UPC 239970    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or from mobile ",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20160318,"Refrigerated, Ready to Eat Salad Izolda packaged in 25 Lb. bulk white plastic bucket labeled in part ***204129**SALAD IZOLDA BY LB***","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20190906,"Alfa International Seafood Miami, Fl, 8402, Yellowfin Tuna Loins, Previously Frozen, Wild Caught, Product of Vietnam",Alfa International Seafood Inc. was notified by Kroger retail stores of complaints from consumers who experienced symptoms of scombroid poisoning  after eating yellowfin tuna steaks supplied by Alfa International Seafood Inc.,Class II,Terminated,USA,ALFA INTERNATIONAL SEAFOOD INC
FDA,seafood,20120727,"Miso Dressing sold at the chef's case, self service bar, or sold packaged.  Packaged product is labeled as listed below:    ""WHOLE FOODS MARKET***MISODRESSING***WHITE MISO (WATER, RICE, WHOLE SOYBEAN,","Whole Foods Market in Florida recalled certain fresh food items sold in the prepared foods department and one item in the seafood department as they could of been made using raw yellow onions processed by Gill Onions, LLC. Gill Onions, LLC initiated a recall on their product due to possible Listeria",Class I,Terminated,USA,Ron Stockman Whole Foods
FDA,seafood,20151009,"Canned Coho Salmon with paper label reading in part:  ***SKIPANON BRAND SEAFOOD COHO SALMON***Ingredients:  Coho Salmon, Sea Salt  NET WT. 6 OZ. (170g)***""  UPC:  58071 00119  Can code beginning with ","All cans and pouches of Skipanon Brand seafood, including salmon products are being recalled due to lack of documentation and possible under-processed product.  Under-processed seafood could lead to contamination with Clostridium botulinum.",Class II,Terminated,USA,Skipanon Brand Seafoods LLC
FDA,seafood,20250524,Atlantic Salmon Portions with Seafood Stuffing; 16 OZ (1 LB) 454g; Use/Freeze By: JUN.02.25; UPC: 4061459716313,Atlantic Salmon Portions with Seafood Stuffing was incorrectly labeled and does not declare allergen ingredient (SOY),Class I,Terminated,USA,Santa Monica Seafood Company
FDA,seafood,20171019,"Ready. Chef. Go! Swordfish Loins;  UPC 234745    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or from mobil",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20160316,"Cold smoked white fish, vacuum packaged, one fish per package.  Manufactured by North Fish USA, Pembroke Pines, FL 33009","The Florida Department of Agriculture and Consumer Services, during the last inspection, found that the hot and cold smoked, vacuum packaged seafood were not produced under an adequate HACCP plan and held in unsanitary conditions.  The Florida Department of Agriculture and Consumer Services requeste",Class II,Terminated,USA,North Fish Usa
FDA,seafood,20160318,"Refrigerated, Ready to Eat Cherry Tomatoes packaged in 15 Lb. bulk white plastic bucket labeled in part ***204017**CHERRY TOMATOES BY LB***","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20140425,"Raw, frozen, vacuum-packaged halibut (portions, fillets, and whole fish of various sizes).","T. H. Seafood, Inc., is recalling raw, frozen, vacuum packed  halibut due to labeling instructions that do not direct the consumer to ""Keep Frozen-Thaw Under Refrigeration"" to control  the hazard of Clostridium botulinum.",Class II,Terminated,USA,T.H. Seafood Inc.
FDA,seafood,20161122,"Handy Seafood, Blue Crab Cake Mini, Mini Crab Cakes, 0.5oz per Cake/12 Cakes per Tray, Skin Packed Tray, 12 Trays per Case, 2 Year Shelf Life, Best By Nov 9, 2018.","Handy Seafood states that they are initiating this recall of  Blue Crab Cake Mini, Mini Crab Cakes due to Milk (due to Butter in the ingredient statement) and Anchovies (in the Worcestershire Sauce) were not declared in the allergens statement on the package.",Class II,Terminated,USA,HANDY SEAFOOD INCORPORATED
FDA,seafood,20130111,Ocean Harbor  Smoked Salmon Spread Net Wt 5 lb.(2.27 kg). UPC: 0 32345-77707 1  Dist by Roundy's Inc.,"Dawn's Foods, inc. is conducting a voluntary recall of certain seafood products packaged in 5# and 10 oz. containers.  This is being done with the abundance of cation due to the fact that we cannot exclude the possibility that the affected sizes may be a viable environment for pathogen growth.",Class II,Terminated,USA,"Dawn's Foods, Inc."
FDA,seafood,20211007,"Haddock, Monkfish, Bone-in Trout, Grouper, Red Snapper, Red Rock Cod, Ocean Perch, Pacific Cod, Halibut, Coho Salmon, Atlantic Salmon Portions, Lane Snapper, Tilapia, All Natural  Salmon Fillet, Pacif",Seafood and fin fish products potentially contaminated with Salmonella and implicated in illness outbreak,Class I,Terminated,USA,"Northeast Seafood Products, Incorporated"
FDA,seafood,20160318,"Refrigerated, Ready to Eat Herring in Spicy Brine under firms brand name FRESH SEAFOOD packaged in a 46 oz. (1275g) plastic retail container  labeled in part ***FRESH**SEAFOOD**Herring in Spicy Brine*","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20120727,"Ranch Dressing No Oil Added sold at the chef's case, self service bar, or packaged.  Packaged product is labeled as listed below:    ""WHOLE FOODS MARKET***RANCH DRESSING NO OIL ADDED***TOFU ( WATER, S","Whole Foods Market in Florida recalled certain fresh food items sold in the prepared foods department and one item in the seafood department as they could of been made using raw yellow onions processed by Gill Onions, LLC. Gill Onions, LLC initiated a recall on their product due to possible Listeria",Class I,Terminated,USA,Ron Stockman Whole Foods
FDA,seafood,20151023,"Sunrise Brand Marinated Silver/White Croaker - 30 x 14oz, Item No. C0081, UPC 5 08 54336-50081 0",Seaquest Seafood Corp is recalling dehydrated and marinated uneviscerated fish because they have the potential to be contaminated with Clostridium botulinum.,Class I,Terminated,USA,SEAQUEST SEAFOOD CORPORATION
FDA,seafood,20151009,"Canned Peppered Smoked Steelhead with paper label reading in part:  ***SKIPANON BRAND SEAFOOD Peppered SMOKED STEELHEAD***Ingredients:  Farm-Raised Steelhead, Sea Salt, Brown Sugar, Cracked Peppercorn","All cans and pouches of Skipanon Brand seafood, including smoked steelhead trout products are being recalled due to lack of documentation and possible under-processed product.  Under-processed seafood could lead to contamination with Clostridium botulinum.",Class II,Terminated,USA,Skipanon Brand Seafoods LLC
FDA,seafood,20170607,"WICK'S (4) Oven-Ready; Southern Style Shrimp Cakes; Net Weight 10 OZ; 4 - 2.5 OZ Cakes; Distributed by: Wick's Kitchens, Trainer, PA 19061;     Code: 144R4  Lot # CAJ011817, Sell By 08/22/18;     Lot ","The firm's breaded seafood products were breaded using an ingredient, which was recalled due to undeclared milk.",Class II,Terminated,USA,Wicks
FDA,seafood,20160318,"Refrigerated, Ready to Eat Red Cabbage packaged in 18 Lb. bulk white plastic bucket labeled in part ***204070**RED CABBAGE BY LB***","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20210528,Guan's Seafood Mushroom - hetre blanc  UPC 8 5926700750 1  150 g clear plastic package with green bottom;  Product code 3460,Sampling by California Department of Public Health found Listeria monocytogenes in Seafood Mushrooms.,Class I,Terminated,USA,"CALIFORNIA TERRA GARDEN, INC."
FDA,seafood,20151023,"Sunrise Brand Dehydrated Anchovy size 2/3cm - 1 x 22 lb, Item No. C0160, UPC 5 08 54336-50161 9",Seaquest Seafood Corp is recalling dehydrated and marinated uneviscerated fish because they have the potential to be contaminated with Clostridium botulinum.,Class I,Terminated,USA,SEAQUEST SEAFOOD CORPORATION
FDA,seafood,20150826,The Great Gourmet 32/1 oz. Cheesy Crab & Bacon Bites .,"The firm is missing important labeling information for three of its products (The Great Gourmet 10/3 oz. Coconut seafood crab cake, The Great Gourmet 11/3 oz. Eastern Shore crab and shrimp cake and The Great Gourmet 32/1 oz. Cheesy Crab & Bacon Bites). The firms product labels do not list wheat in t",Class II,Terminated,USA,The Great Gourmet Inc
FDA,seafood,20160316,"Salted Mackerel, vacuum packaged, one fish per package.  Manufactured by North Fish USA, Pembroke Pines, FL 33009","The Florida Department of Agriculture and Consumer Services, during the last inspection, found that the hot and cold smoked, vacuum packaged seafood were not produced under an adequate HACCP plan and held in unsanitary conditions.  The Florida Department of Agriculture and Consumer Services requeste",Class II,Terminated,USA,North Fish Usa
FDA,seafood,20120716,"Meiko Foods Co. Inc. Cooked Shrimp Balls, 8 oz. Product labeling reads in part:"" TOM VIEN COOKED SHRIMP BALLS***MEIKO FOODS CO. INC South El Monte, CA***"".    The product is packaged in a plastic box ",The firm is recalling the seafood balls products because the products were cooked without HACCP plans to control for known hazards.,Class II,Terminated,USA,Meiko Food Company Inc
FDA,seafood,20171019,"Ready. Chef. Go!Tuna Loins ;  UPC 235116    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or from mobile ref",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20171019,"Ready. Chef. Go! Snapper Fillet  UPC  234429    Items are made in store with generated scale label; sold as single, packaged items from refrigerated cases in the meat/seafood department or from mobile",Recall of Ready. Chef. Go! Seafood meal bags after notification that they were produced with vegetable products recalled by supplier for potential Listeria monocytogenes.,Class II,Terminated,USA,Albertsons Inc
FDA,seafood,20160318,"Refrigerated, Ready to Eat Mushrooms Maslyata Korolevskie packaged in 4.5  Lb. bulk white plastic bucket labeled in part ***204394**MUSHROOMS MASLYATA KOROLEVSKIE POD RUMOCHKU BY LB ***","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20160318,"Refrigerated, Ready to Eat Holland Herring in Oil under firms brand name FRESH SEAFOOD packaged in a 24 oz. (680g) plastic retail container labeled in part ***FRESH**SEAFOOD**Holland Herring in Oil**N","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20120625,"Frozen Half Shell Oyster meat I.Q.F, 5x4lbs (144pieces/case).","Interstate Seafood is recalling Korean Frozen Oysters because they have been prepared, packed, or held under insanitary conditions whereby they may have become contaminated with filth, or whereby they may have been rendered injurious to health.",Class II,Terminated,USA,Interstate Seafood Inc
FDA,seafood,20151009,"COLUMBIA RIVER SOCKEYE (Old label)  Canned Sockeye Salmon with paper label reading in part:  ***SKIPANON BRAND DELUXE HANDFILLED COLUMBIA RIVER SOCKEYE*** Ingredients:  Sockeye Salmon, Salt  NET WT. 6","All cans and pouches of Skipanon Brand seafood, including salmon products are being recalled due to lack of documentation and possible under-processed product.  Under-processed seafood could lead to contamination with Clostridium botulinum.",Class II,Terminated,USA,Skipanon Brand Seafoods LLC
FDA,seafood,20120727,"Conch Salad is labeled as listed below:    ""***SALAD CONCH***INGREDIENTS: GROUND CONCH, MOJO (GARLIC, ONION, GRAPEFRUIT JUICE (100% SQUEEZE D),  OANGE JUICE (100% SQUEEZED) , LIME JUICE (100% PASTEURI","Whole Foods Market in Florida recalled certain fresh food items sold in the prepared foods department and one item in the seafood department as they could of been made using raw yellow onions processed by Gill Onions, LLC. Gill Onions, LLC initiated a recall on their product due to possible Listeria",Class I,Terminated,USA,Ron Stockman Whole Foods
FDA,seafood,20220420,"Wegmans Food You Feel Good About Lobster Bisque - 16 oz packaged in a 4 x 4 x 3.75"" clear plastic tub with a snap on lid.",Seafood HACCP plan was not fully implemented.,Class II,Terminated,USA,"Wegmans Food Markets, Inc."
FDA,seafood,20151009,"Canned Smoked Coho Salmon with paper label reading in part:  ***SKIPANON BRAND SEAFOOD SMOKED COHO SALMON***Ingredients:  Coho Salmon, Sea Salt, Brown Sugar, Natural Hardwood Smoke.  NET wt. 5.5 oz. (","All cans and pouches of Skipanon Brand seafood, including smoked salmon products are being recalled due to lack of documentation and possible under-processed product.  Under-processed seafood could lead to contamination with Clostridium botulinum.",Class II,Terminated,USA,Skipanon Brand Seafoods LLC
FDA,seafood,20160318,"Refrigerated, Ready to Eat Herring Fillets in Oil Lightly Salted under firms brand name FRESH SEAFOOD packaged in a 16 oz. (454g) plastic retail container labeled in part ***FRESH**SEAFOOD**Herring Fi","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20110428,"Approximately 5 lb plastic bucket of  Conch Fritter Batter labeled in part:  ""***NEPTUNE'S CONCH FRITTERS ALL NATURAL***Ingredients: Conch, Flour, Onions, Milk, Bell Peppers, Eggs, Garlic, Salt, Black","Triton Seafood Co recalled their Neptune brand frozen Pre-cooked Conch Fritters and Conch Fritter Batter because the allergen, ""Wheat"" was not identified on the product label.",Class II,Terminated,USA,Triton Seafood Co.
FDA,seafood,20190925,"Tuna Steaks 4oz, 6oz, 8oz, 10oz AA 10lb case  Tuna Steaks 4oz, 6oz, 8oz, 10oz AAA 10lb case",Mical Seafood Inc received complaints from four of its customers reporting cases of scombroid food poisoning potentially associated with the firm's tuna products.  The recall was expanded on 10/07/2019 to cover all lots of tuna products supplied by Truong Phu Xanh Co. Ltd with Packer Production Date,Class II,Terminated,USA,MICAL SEAFOOD
FDA,seafood,20160318,"Refrigerated, Ready to Cabbage Boyarskaya packaged in 25 Lb. bulk white plastic bucket labeled in part ***204259**CABBAGE BOYARSKAYA BY LB***","Royal Seafood Baza, Inc. has recalled all pickled products produced on 3/1/2016, 3/2/2016 and also all herring products produced on 2/29/2016 due to possible contamination with Listeria monocytogenes.",Class I,Terminated,USA,Royal Seafood Baza
FDA,seafood,20120727,"New York City Corned Beef on Rye sold at the chef's case, or packaged.    Packaged product is labeled as listed below:    ""WHOLE FOODS MARKET***FANCY REUBEN SANDWICH WITH PASTRAMI OR CORNED BEEF***PAS","Whole Foods Market in Florida recalled certain fresh food items sold in the prepared foods department and one item in the seafood department as they could of been made using raw yellow onions processed by Gill Onions, LLC. Gill Onions, LLC initiated a recall on their product due to possible Listeria",Class I,Terminated,USA,Ron Stockman Whole Foods
FDA,spice,20160916,National Foods Packaging Low Sodium Chicken Base in 50 lb white poly-lined paper bags,Product contains a spice which was tested and found to contain elevated levels of lead.,Class III,Terminated,USA,National Foods Packaging Inc
FDA,spice,20161216,GREEN BEAN SAUCE SEASONING  NET WEIGHT: 50.00 LBS,Milk Ingredient that was recalled went into  Chesapeake Spice products.,Class II,Terminated,USA,"Chesapeake Spice Company, LLC"
FDA,spice,20161216,ENCHILADA SEASONING    NET WEIGHT: 50. 00  LBS,Milk Ingredient that was recalled went into  Chesapeake Spice products.,Class II,Terminated,USA,"Chesapeake Spice Company, LLC"
FDA,spice,20140210,"Item number T3695, White cheddar jalapeno seasoning powder, 50 lb bags.","All American Seasonings is recalling T3695 White cheddar jalapeno seasoning powder, lots 34577 and 40257 after being notified by Elite spice that there was a potential recall for salmonella in the Jalapeno powder they received.",Class I,Terminated,USA,All American Seasonings
FDA,spice,20150430,"Fresca Tomato Spice with Beet, stock code 12487, packaged in 26 lbs. container. No UPC.",Fresca Tomato Spice with Beet is recalled due to contamination with gluten (wheat allergen) and label does not declare wheat.,Class II,Terminated,USA,"Regency Group, Inc., The"
